car-id,initial-timestamp,car-type,time-taken-hours,distance-travelled-km,avg-kmh,route-taken,sensor-count,unique-sensors,number-campings,trace-complete
20155404025425-846,2015-05-04 14:54:25,2P,9.052222222222222,298.56549888000006,32.982564010310554,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20155205125210-970,2015-05-05 00:52:10,1,0.3422222222222222,20.85709824,60.94606628571429,entrance0/entrance3,2,2,0,True
20152405012441-733,2015-05-05 01:24:41,2,0.5630555555555555,31.285647360000002,55.564050565367545,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20150505020522-625,2015-05-05 02:05:22,4,0.8758333333333334,34.18246656,39.028506062797334,entrance3/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/entrance3,14,7,0,True
20151705031703-749,2015-05-05 03:17:03,2,0.38416666666666666,20.85709824,54.29179585249457,entrance0/entrance3,2,2,0,True
20152905062953-731,2015-05-05 06:29:53,2P,0.8497222222222223,93.47069952000001,110.00147704217065,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,10,5,0,True
20153305073332-375,2015-05-05 07:33:32,1,0.07111111111111111,4.24866816,59.74689600000001,entrance4/camping6/camping6/entrance4,4,2,2,True
20155305075355-395,2015-05-05 07:53:55,1,0.9769444444444444,80.72469504000001,82.62977029968725,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20150205080233-879,2015-05-05 08:02:33,2,0.8480555555555556,70.29614592,82.89096800262037,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20153305083306-650,2015-05-05 08:33:06,2,0.35388888888888886,23.85047808,67.39538546938776,entrance2/entrance4,2,2,0,True
20150105080156-835,2015-05-05 08:01:56,1,0.9688888888888889,57.06733824,58.89977570642201,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20155705085752-232,2015-05-05 08:57:52,1,1.0497222222222222,62.185052160000005,59.23953103360678,entrance3/general-gate7/camping2/camping2/general-gate7/entrance3,6,3,2,True
20154205094230-49,2015-05-05 09:42:30,2,0.5466666666666666,31.285647360000002,57.22984273170732,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20155305105337-96,2015-05-05 10:53:37,2,0.4488888888888889,26.45761536,58.94023223762376,entrance1/general-gate7/entrance3,3,3,0,True
20155701105733-580,2015-05-01 10:57:33,1,97.1225,46.928471040000005,0.48318845828721463,entrance3/general-gate7/camping5/camping5/general-gate7/entrance3,6,3,2,True
20153601073650-751,2015-05-01 07:36:50,3,101.32833333333333,147.06185472,1.4513399153247695,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,17,10,2,True
20154305094348-630,2015-05-05 09:43:48,2P,3.381666666666667,83.33183232,24.64223725579103,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20150405010436-416,2015-05-05 13:04:36,1,0.5147222222222222,28.19570688,54.77849150998381,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20153105123101-248,2015-05-05 12:31:01,1,1.2744444444444445,105.54077952,82.81316614472537,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,11,10,2,True
20153705013742-751,2015-05-05 13:37:42,3,0.4052777777777778,20.85709824,51.463710530500336,entrance3/entrance0,2,2,0,True
20151305011343-613,2015-05-05 13:13:43,3,0.9191666666666667,46.63878912,50.74029641341795,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20153405023441-79,2015-05-05 14:34:41,2,0.42777777777777776,20.85709824,48.75685302857143,entrance3/entrance0,2,2,0,True
20151905021902-720,2015-05-05 14:19:02,2P,2.036111111111111,83.33183232,40.92695721036836,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20153705043758-335,2015-05-05 16:37:58,2,0.5752777777777778,28.195706879999996,49.012334508932874,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20150505050508-318,2015-05-05 17:05:08,4,0.47694444444444445,26.45761536,55.47315975305766,entrance3/general-gate7/entrance1,3,3,0,True
20154105054102-171,2015-05-05 17:41:02,1,0.2941666666666667,23.85047808,81.07811245325777,entrance4/entrance2,2,2,0,True
20152105042140-626,2015-05-05 16:21:40,1,1.7733333333333334,122.24577024,68.9355847218045,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping0/camping0/general-gate7/general-gate4/entrance0,13,10,2,True
20152005062002-300,2015-05-05 18:20:02,3,1.0163888888888888,80.72469504000001,79.42303966766879,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20151205071201-727,2015-05-05 19:12:01,1,0.3591666666666667,23.85047808,66.40504337819024,entrance2/entrance4,2,2,0,True
20155803105858-900,2015-05-03 10:58:58,2,57.18388888888889,67.01308416,1.171887492475542,entrance0/general-gate4/general-gate7/camping2/camping2/general-gate7/entrance3,7,5,2,True
20152305082333-92,2015-05-05 20:23:33,2,0.3688888888888889,20.85709824,56.54032655421687,entrance0/entrance3,2,2,0,True
20153203033255-977,2015-05-03 15:32:55,1,54.22666666666667,100.80930816,1.8590356803540693,entrance3/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20151905101914-783,2015-05-05 22:19:14,2,0.4097222222222222,20.85709824,50.90546011118644,entrance3/entrance0,2,2,0,True
20155705105749-356,2015-05-05 22:57:49,4,0.5936111111111111,51.853063680000005,87.35190886663548,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20152006012006-635,2015-05-06 01:20:06,2,0.3411111111111111,20.85709824,61.1445876742671,entrance0/entrance3,2,2,0,True
20152106012143-868,2015-05-06 01:21:43,4,0.4905555555555556,31.285647360000002,63.77595158323896,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20155606025608-621,2015-05-06 02:56:08,2,0.9777777777777777,70.29614592,71.8937856,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20152406032402-937,2015-05-06 03:24:02,5,1.0691666666666666,57.06733824000001,53.37553069992207,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20152506042502-26,2015-05-06 04:25:02,5,0.8602777777777778,70.29614592,81.71331136971263,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20150703110736-237,2015-05-03 11:07:36,1,68.03416666666666,51.756503040000005,0.7607428087358069,entrance0/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,7,5,2,True
20155106075153-120,2015-05-06 07:51:53,4,0.45166666666666666,26.45761536,58.57774618450184,entrance1/general-gate7/entrance3,3,3,0,True
20153603073614-148,2015-05-03 07:36:14,1,72.79555555555555,76.18634496000001,1.046579621222297,entrance1/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,11,9,2,True
20154106074104-999,2015-05-06 07:41:04,1,0.8455555555555555,46.63878912,55.15756926149803,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20154606074616-822,2015-05-06 07:46:16,4,0.8555555555555555,46.63878912,54.512870400000004,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20155006085003-110,2015-05-06 08:50:03,1,0.5916666666666667,51.853063680000005,87.63898086760564,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20154106094124-665,2015-05-06 09:41:24,2,0.5119444444444444,28.195706879999996,55.07571609766684,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20150506090520-357,2015-05-06 09:05:20,2,1.2008333333333334,80.72469504000001,67.2238959389313,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20151606101600-597,2015-05-06 10:16:00,1,0.7611111111111111,46.63878912,61.27724117956205,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20155106095135-527,2015-05-06 09:51:35,2,1.3308333333333333,105.54077952,79.30428016530996,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,11,10,2,True
20151806101842-841,2015-05-06 10:18:42,1,1.1008333333333333,90.86356224000001,82.54070756093869,entrance4/general-gate5/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20155604035654-479,2015-05-04 15:56:54,2,44.1375,121.28016384000001,2.7477805457943925,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/entrance0,13,10,2,True
20154006114047-586,2015-05-06 11:40:47,1,0.7538888888888889,46.63878912,61.86427444067796,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20152503032527-873,2015-05-03 15:25:27,1,69.05416666666666,124.37010432,1.8010514111385991,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping0/camping0/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,16,8,2,True
20153206123228-826,2015-05-06 12:32:28,3,0.4083333333333333,26.457615360000002,64.79416006530613,entrance2/camping6/camping6/entrance4,4,3,2,True
20153006113031-795,2015-05-06 11:30:31,2,1.4733333333333334,113.36219136,76.94266381900452,entrance0/general-gate4/general-gate7/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,13,10,2,True
20155006095026-111,2015-05-06 09:50:26,2P,3.2675,114.03811584000002,34.90072405202755,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,23,11,0,True
20154406124402-983,2015-05-06 12:44:02,2,0.6119444444444444,31.285647360000002,51.12497979845666,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20152102062100-389,2015-05-02 06:21:00,2,103.4961111111111,111.43097856000001,1.0766682666981584,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,18,11,2,True
20153806013838-97,2015-05-06 13:38:38,2,0.5291666666666667,31.285647360000002,59.122483200000005,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20150206010230-163,2015-05-06 13:02:30,3,1.1483333333333334,80.72469504000001,70.29726708853411,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20155806025837-218,2015-05-06 14:58:37,3,0.4,20.85709824,52.1427456,entrance3/entrance0,2,2,0,True
20152106022153-516,2015-05-06 14:21:53,1,1.0872222222222223,57.06733824,52.48912050689831,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20150006030021-893,2015-05-06 15:00:21,4,0.5286111111111111,26.45761536,50.051190381502884,entrance1/general-gate7/entrance3,3,3,0,True
20150706030713-770,2015-05-06 15:07:13,1,0.49472222222222223,28.195706879999996,56.99300660752385,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20151406031406-139,2015-05-06 15:14:06,3,1.0505555555555555,58.61230848000001,55.79172673929139,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate0/camping1/camping1/general-gate0/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,8,2,True
20154706014752-824,2015-05-06 13:47:52,2P,2.745277777777778,83.33183232,30.354608555296974,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20155306045344-471,2015-05-06 16:53:44,1,0.3525,21.62958336,61.36052017021277,entrance1/camping3/camping3/entrance1,4,2,2,True
20153606043644-52,2015-05-06 16:36:44,1,1.0952777777777778,68.55805440000002,62.59421654577734,entrance1/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,10,9,2,True
20152206042215-304,2015-05-06 16:22:15,1,1.7855555555555556,151.98644736,85.11997674175483,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,16,10,2,True
20152606052635-272,2015-05-06 17:26:35,2,0.9186111111111112,46.63878912,50.77098301542183,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20155506045548-864,2015-05-06 16:55:48,1,1.478611111111111,76.18634496,51.525613724591395,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance1,11,9,2,True
20154506054512-623,2015-05-06 17:45:12,1,0.9158333333333334,80.72469504,88.14343407461328,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20152006062054-938,2015-05-06 18:20:54,2,0.4836111111111111,51.85306368,107.2205796944285,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20151006071004-39,2015-05-06 19:10:04,6,0.38166666666666665,20.85709824,54.647418969432316,entrance3/entrance0,2,2,0,True
20154106084128-953,2015-05-06 20:41:28,2,0.5544444444444444,31.285647360000002,56.427019286573156,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20152602012639-340,2015-05-02 13:26:39,3,104.78777777777778,67.97869055999999,0.6487272848190522,entrance0/general-gate4/general-gate7/camping0/camping0/general-gate7/entrance3,7,5,2,True
20155206105236-868,2015-05-06 22:52:36,3,0.5713888888888888,31.285647360000002,54.753685219251345,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20152307032352-90,2015-05-07 03:23:52,1,0.5847222222222223,28.195706879999996,48.220686350593816,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20150307040337-388,2015-05-07 04:03:37,4,0.9544444444444444,46.63878912,48.86485472409779,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20154007054004-20,2015-05-07 05:40:04,2,0.9161111111111111,57.06733824,62.29303143238326,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20151907071951-454,2015-05-07 07:19:51,1,0.515,31.285647360000002,60.74882982524272,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20151607081638-405,2015-05-07 08:16:38,2,1.0977777777777777,54.26707968,49.433574607287454,entrance3/general-gate7/camping3/camping3/general-gate7/entrance3,6,3,2,True
20151107091117-166,2015-05-07 09:11:17,4,1.0747222222222221,57.06733824000001,53.09961686844147,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20150107100101-687,2015-05-07 10:01:01,1,0.28833333333333333,23.85047808,82.71842108670519,entrance2/entrance4,2,2,0,True
20151507101514-517,2015-05-07 10:15:14,1,0.4866666666666667,28.195706879999996,57.93638399999999,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20152907102943-591,2015-05-07 10:29:43,2,0.4255555555555556,26.45761536,62.1719420992167,entrance1/general-gate7/entrance3,3,3,0,True
20153707103738-243,2015-05-07 10:37:38,4,0.5233333333333333,31.285647360000002,59.78149177070064,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20151107101114-603,2015-05-07 10:11:14,2,1.3994444444444445,84.87680255999999,60.65035514410479,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,11,9,2,True
20151107111143-376,2015-05-07 11:11:43,6,0.41444444444444445,20.85709824,50.32543811260054,entrance0/entrance3,2,2,0,True
20150907110929-382,2015-05-07 11:09:29,2,0.5238888888888888,51.85306368,98.9772159321315,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20152507062510-527,2015-05-07 06:25:10,1,7.457222222222223,72.9032832,9.77619829844297,entrance4/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20152607012617-339,2015-05-07 13:26:17,3,0.8552777777777778,46.54222848,54.41767539071127,entrance3/general-gate7/camping4/camping4/general-gate7/entrance3,6,3,2,True
20152307032323-592,2015-05-07 15:23:23,3,0.4588888888888889,28.19570688,61.44342903631961,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20150207040220-935,2015-05-07 16:02:20,6,0.9327777777777778,57.06733824000001,61.17999334842169,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20155007035002-321,2015-05-07 15:50:02,2,1.1766666666666667,80.72469504000001,68.60455669121814,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
